username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
NatGeo;2019-06-15 19:06;223;823;"At more than 430 miles long, the Mauritania Railway has been transporting iron ore across the blistering heat of the Sahara Desert since 1963 https:// on.natgeo.com/2MT3zK0";;;;"1140017662011068416";https://twitter.com/NatGeo/status/1140017662011068416
PaulDoroshenko;2019-06-15 02:51;10;63;"Needing a way to transport coal and raw wool to Surrey’s struggling textile mills, the mayor conceived of a series of waterways. Iron ore and various sundries may be transported in a matter or days rather than weeks to village smiths and folk along the way. https:// twitter.com/NEWS1130/statu s/1139764521424302080 …";;;;"1139772470641037312";https://twitter.com/PaulDoroshenko/status/1139772470641037312
FundoVersa;2019-06-14 09:27;8;38;"IRON ORE : Mais uma semana com queda nos estoques de minério de ferro na China. Forte crescimento na produção de aço na China em 2019 (+10% até agora) e queda de produção de minério no Brasil são os principais motivos da alta nos preços do minério. Fonte: @TheTerminal pic.twitter.com/eh2rLJpYfP";;@TheTerminal;;"1139509588343054336";https://twitter.com/FundoVersa/status/1139509588343054336
CTRavi_BJP;2019-06-14 03:01;126;430;""Sons of the Soil", Karnataka CM @hd_kumaraswamy and his father Sri H D Devegowda are least bothered about wiping the tears of Our Farmers. They are fully occupied themselves with selling 3666 acres of iron ore deposits to Jindal Company at throw away prices. #CoJaJindalNexus";;@hd_kumaraswamy;#CoJaJindalNexus;"1139412471284813826";https://twitter.com/CTRavi_BJP/status/1139412471284813826
sharmasupriya;2019-06-12 00:11;25;35;"For six days, Adivasis have been protesting against a new iron ore mine opening up in Dantewada https:// indianexpress.com/article/india/ new-congress-govt-halts-adani-iron-ore-mining-in-bailadila-chhattisgarh-5776140/ … As we reported earlier, Chhattisgarh's Congress government faces tough questions over mining contracts to the Adani Group https:// scroll.in/article/917827 /litmus-test-for-congress-in-chhattisgarh-will-it-hand-over-another-coal-mine-to-the-adani-group …";;;;"1138644936193003520";https://twitter.com/sharmasupriya/status/1138644936193003520
IndianExpress;2019-06-11 22:50;18;29;"#ExpressFrontPage | Protests by adivasis against a contract awarded to Adani Enterprises Ltd to mine iron ore deposits in a hill in the Bailadila range, has prompted the Chhattisgarh government to halt all work for now http:// bit.ly/2XDtXZx";;;#ExpressFrontPage;"1138624459286470656";https://twitter.com/IndianExpress/status/1138624459286470656
tbiesheuvel;2019-06-11 09:04;13;13;"Not having iron ore (among other things) is really hurting Glencore pic.twitter.com/OMyvBWGLeG";;;;"1138416776109314049";https://twitter.com/tbiesheuvel/status/1138416776109314049
t_d_h_nair;2019-06-10 12:20;80;111;"10,000 tribals protest against NMDC iron ore mine in Chhattisgarhs Bastar Of the 10 companies that participated in the NCL tender, predictably, Adani group won the bid and appointed as the mining contractor Now govt can blame Maoists for the protest https://www. business-standard.com/article/curren t-affairs/10-000-tribals-protest-against-nmdc-iron-ore-mine-in-chhattisgarh-s-bastar-119060701530_1.html …";;;;"1138103690500329473";https://twitter.com/t_d_h_nair/status/1138103690500329473
SteelBlitzburgh;2019-06-09 13:23;96;521;"For those that didn’t know the three stars on the Steelers Helmet is the three materials that were used to Produce Steel: Yellow, Coal. Orange, Iron Ore and Blue, Steel Scrap. #Steelers";;;#Steelers;"1137757160828522499";https://twitter.com/SteelBlitzburgh/status/1137757160828522499
GeologyPage;2019-06-09 05:00;10;42;"Hematite | #Geology #GeologyPage #Mineral Chemical Formula: Fe2O3 Locality: Matto Grosso, Brazil. Mesabi iron ore range, Minnesota, USA. Name Origin: From the Greek, haimatites, “bloodlike'” in allusion to vivid red color of the powder. Read more : http://www. geologypage.com/2014/04/hemati te.html …";;;#Geology #GeologyPage #Mineral;"1137630411092217857";https://twitter.com/GeologyPage/status/1137630411092217857
paranjoygt;2019-06-08 11:13;25;41;"Spot the Adani connection - Tribals gherao hill in Chhattisgarh's Bailadila to oppose iron ore mining, claim excavation site central to religious beliefs https://www. firstpost.com/india/tribals- gherao-hill-in-chhattisgarhs-bailadila-to-oppose-iron-ore-mining-claim-excavation-site-central-to-religious-beliefs-6775101.html …";;;;"1137361922498543624";https://twitter.com/paranjoygt/status/1137361922498543624
paranjoygt;2019-06-08 02:54;61;82;"What’s the Adani connection? 10,000 tribals protest against NMDC iron ore mine in Chhattisgarh's Bastar | Business Standard News https://www. business-standard.com/article/curren t-affairs/10-000-tribals-protest-against-nmdc-iron-ore-mine-in-chhattisgarh-s-bastar-119060701530_1.html …";;;;"1137236342360793088";https://twitter.com/paranjoygt/status/1137236342360793088
aruna_sekhar;2019-06-08 02:39;124;127;"5000 Adivasis in Bastar walked nearly 50 km to Bailadila to protest the felling of thousands of trees for a new iron ore deposit allocated to @nmdclimited to be operated by Adani. @bhupeshbaghel https://www. bhaskar.com/chhattisgarh/r aipur/news/tribals-are-protesting-for-bailadila-mine-to-hand-over-to-adani-group-01563407.html … https:// twitter.com/ranutiwari_17/ status/1136699804342349826 …";;@nmdclimited @bhupeshbaghel;;"1137232584834834432";https://twitter.com/aruna_sekhar/status/1137232584834834432
frankjotzo;2019-06-07 06:57;87;200;"“As long as the world needs steel, we will need iron ore and metallurgical coal to make it.” Not so: steel in a zero-carbon world will be made using hydrogen from renewables or nuclear, not coking coal. #greensteel already being produced in Sweden. https:// twitter.com/frankjotzo/sta tus/1136934498442964992 …";;;#greensteel;"1136935313367019521";https://twitter.com/frankjotzo/status/1136935313367019521
LithiumPodcast;2019-06-06 22:06;7;27;"To get serious about critical materials the US must also get serious about mining. You can't have wind power without iron ore , you can't have electro-mobility without lithium, nickel, copper, etc.. https:// twitter.com/USCMinerals/st atus/1136483606640168962 …";;;;"1136801661001900037";https://twitter.com/LithiumPodcast/status/1136801661001900037
thejonaxxboys;2019-06-06 07:57;147;558;""He's been the faster and the most powerful young tycoon of his generation." "The Iron Ore , The Renewable Energy, all if it... He authored it." Wow, hands down talaga, Hades! Expected from a Riego like you. #JonaxxLITDKab33";;;#JonaxxLITDKab33;"1136587834142232576";https://twitter.com/thejonaxxboys/status/1136587834142232576
nolanwehby;2019-06-05 20:50;26;32;"Vulcan, the ancient god of metalworking stands above one of the largest iron ore seams in the world, ~12 miles long. On this 75th Anniv. of D-Day; every ship, tank and artillery gun used to “liberate Europe” came from here (Birmingham) or Pittsburgh. American Exceptionalism pic.twitter.com/rJ1F6nFktb";;;;"1136420129204580355";https://twitter.com/nolanwehby/status/1136420129204580355
SimonPearson961;2019-06-05 15:11;40;107;"Eric, for the record...the Russians fought with us from 41-45. The French with us until 40, then mostly against us till DDay. The Italians against us until summer 44. The Germans we know. The Spanish neutral but allied with the Nazis. The Swedes neutral but sold iron ore to Nazis";;;;"1136334813592457216";https://twitter.com/SimonPearson961/status/1136334813592457216
hallaboutafrica;2019-06-05 14:07;22;29;"2 approaches. Zambia angrily tosses out its biggest mining company. Botswana issues 1000+ exploration licenses for gold, diamonds, copper, nickel, iron ore and manganese - all issued within 1 month of application - with gov getting 15% of discovery profits https://www. moneyweb.co.za/mineweb/botswa nas-mining-friendly-approach-pays-off/ … pic.twitter.com/jMyXTOC8cT";;;;"1136318515085021185";https://twitter.com/hallaboutafrica/status/1136318515085021185
JSPLCorporate;2019-06-04 01:18;96;133;"Steel companies urge govt to auction iron ore mining leases expiring in March https://www. thehindubusinessline.com/companies/stee l-companies-urge-govt-to-auction-iron-ore-mining-leases-expiring-in-march/article27418861.ece …";;;;"1135762739119308800";https://twitter.com/JSPLCorporate/status/1135762739119308800
bhp;2019-06-04 00:16;6;41;"Meet Carol Nicklette, the first woman in our Western Australia Iron Ore operations to complete 40 years of service. How do you mark such a huge achievement? You have a locomotive named after you! pic.twitter.com/wf6AgYzViP";;;;"1135747044411240448";https://twitter.com/bhp/status/1135747044411240448
transfilmtheory;2019-06-03 14:23;4;52;"You swing your pick at the rock, You swing your pick at the rock, You swing your pick at the rock, You swing your pick at the rock, You swing your pick at the rock, You swing your pick at the rock, You manage to mine some Iron ore . You swing your pick at the rock,";;;;"1135597976557162496";https://twitter.com/transfilmtheory/status/1135597976557162496
simonahac;2019-06-01 23:28;380;1596;"i’ve never understood the argument that nuclear power would be cheap in australia because we have uranium deposits. are cars cheaper in australia because we have iron ore ?";;;;"1135010355942322176";https://twitter.com/simonahac/status/1135010355942322176
ovieali;2019-06-01 08:54;630;1205;"Nigeria is rich in iron ore , yet spends N887b importing steel,metal,aluminum and other derivatives for construction and industries. Two Nigerian banks have agreed to invest $600 million into a steel plant in Kaduna that will employ 3,500 staff and start a revolution in steel. pic.twitter.com/xcdkGDz5nO";;;;"1134790262121816064";https://twitter.com/ovieali/status/1134790262121816064
Substance3D;2019-06-01 06:09;15;189;"Stylized Iron Ore , by Clay Man - https://www. artstation.com/artwork/2x18Ze Created with #SubstanceDesigner #animation #gameart #MadeWithSubstance pic.twitter.com/XYbptESOox";;;#SubstanceDesigner #animation #gameart #MadeWithSubstance;"1134748692303482880";https://twitter.com/Substance3D/status/1134748692303482880
CTRavi_BJP;2019-05-29 12:02;54;151;"Unholy Alliance Government in Karnataka has gifted away 3666 acres of mining land having iron ore deposits worth thousands of crores to JSW at a throw away price. Fearing loss of power, the Government has shamelessly thrown the interests of the State to fill its own coffers. pic.twitter.com/PAvyHw7zuU";;;;"1133750437797015555";https://twitter.com/CTRavi_BJP/status/1133750437797015555
FinancialTimes;2019-05-28 15:00;12;16;"Hundreds died in January after a dam at Vale’s iron ore mine in southeastern Brazil collapsed. Four months on, what has changed? From court threats to emboldened regulators, Vale is facing an unprecedented crisis that could transform mining forever https:// on.ft.com/2I6E0zu";;;;"1133432793109794817";https://twitter.com/FinancialTimes/status/1133432793109794817
business;2019-05-28 00:05;17;32;"-Stock benchmarks in Japan, Australia -Yuan dips -U.S. 10-year yields approached their lowest levels since October 2017 -Pound dips below $1.27 - Iron ore prices build on recent rally https:// bloom.bg/2EBSyGp pic.twitter.com/tc1c50kJpq";;;;"1133207701490720769";https://twitter.com/business/status/1133207701490720769
DawesPoints;2019-05-27 21:59;13;16;"#China economy is still expanding and annualised April crude steel production just exceeded 1 bn tonnes for a new record. Iron ore port inventories have fallen sharply so this market is very tight indeed. New highs coming in iron ore . #ASX $ RIO $ FMG $ BHP #steel #ironore pic.twitter.com/C1PfBACnqy";;;#China #ASX #steel #ironore;"1133175831436570624";https://twitter.com/DawesPoints/status/1133175831436570624
Robert__Rennie;2019-05-27 21:17;36;77;"62% FE iron ore in A$ at $155, highest level seen since August 2013 pic.twitter.com/x5SqOT6w1T";;;;"1133165402303979520";https://twitter.com/Robert__Rennie/status/1133165402303979520
mvttlvng;2019-05-27 19:35;4;29;"Chinese #IronOre #futures just hit best level since ‘13, extending a strong rally last week, as stockpiles of iron ore at #Chinese ports continued to fall while demand from #steel mills remained strong. #ASX pic.twitter.com/lNZmA1Oojj";;;#IronOre #futures #Chinese #steel #ASX;"1133139786565210112";https://twitter.com/mvttlvng/status/1133139786565210112
Scutty;2019-05-27 19:20;9;28;"Iron ore going parabolic. MBIOI-58 +4.0% to $90.46 MBIOI-62 +3.1% to $108.62 MBIOI-65 +3.4% to $123.40 From Nov 26, 2018: +128%, +69% and +52% respectively. All sit at multi-year highs. https://www. businessinsider.com.au/iron-ore-price -china-inventories-global-steel-production-2019-5 … pic.twitter.com/SYbURHJmL6";;;;"1133135865289437184";https://twitter.com/Scutty/status/1133135865289437184
YuanTalks;2019-05-27 08:05;39;51;"#China ’s #IronOre futures hit new record high on tight supplies and strong demand. In the week ended May 24, iron ore stockpile at Chinese ports fell 4.39 mln tonnes, biggest one-week drop since Oct 2015, to 128 mln tonnes, lowest since Feb 10, 2017. https://www. yuantalks.com/chinas-iron-or e-futures-hit-record-high-on-tight-supplies-strong-demand/ …";;;#China #IronOre;"1132966061672783872";https://twitter.com/YuanTalks/status/1132966061672783872
is_salsu;2019-05-27 07:44;57;103;"Rich in Natural gas, Tin, Iron ore , Coal, Limestone, Niobium, Lead, Zinc and Arable land, yet? At what point did we get it wrong in Nigeria?";;;;"1132960696713584640";https://twitter.com/is_salsu/status/1132960696713584640
Ed_Crooks;2019-05-26 13:46;14;18;"Vale, the world’s largest producer of iron ore , is facing an unprecedented crisis that could transform the way mining is conducted https://www. ft.com/content/b772a3 fa-7b08-11e9-81d2-f785092ab560 … via @financialtimes";;@financialtimes;;"1132689424431624198";https://twitter.com/Ed_Crooks/status/1132689424431624198
RenukaJain6;2019-05-25 08:36;7;24;"7. Mining Revival Address logjam in mining to get coal and iron ore moving. Bottlenecks in coal supply are hurting utilities, aluminum smelters and steel mills. Some 8.7 gigawatts of generation capacity was shut as of the end of June due to coal shortages";;;;"1132249115679571968";https://twitter.com/RenukaJain6/status/1132249115679571968
cherniTweet;2019-05-24 23:07;19;39;"An article that clearly shows how APRA and the RBA were lobbied by REI and builders. One thing is clear and no one realises: houses is the only economy left in Australia. Iron ore won't make a difference. Expect government to do what it takes to keep the bubble. pic.twitter.com/5oscaXaoWS";;;;"1132105772442120198";https://twitter.com/cherniTweet/status/1132105772442120198
dlacalle_IA;2019-05-24 07:42;15;33;"Iron ore vs copper. One is pricing inventory build, the other -copper- weakening fundamentals, in my view. pic.twitter.com/1TkGaaLyAg";;;;"1131872971986001922";https://twitter.com/dlacalle_IA/status/1131872971986001922
ianfarrow;2019-05-23 20:27;6;19;"Australia's top ten exports are respectively: - Iron ore - Coal - Education-related travel services - Natural gas - Personal travel services - Gold - Aluminium ores - Beef - Wheat - Crude petroleum There is a pattern there, but if you live in the city you might not see it.";;;;"1131703260316758021";https://twitter.com/ianfarrow/status/1131703260316758021
NickCowern;2019-05-23 15:57;9;13;"Interesting construct... the UK imports iron ore for steel production in coke fired blast furnaces and exports steel scrap (with significant shipping costs and emissions) for other countries to recycle to new steel more cheaply and with fewer emissions. Only in the UK.";;;;"1131635206266531841";https://twitter.com/NickCowern/status/1131635206266531841
zerohedge;2019-05-22 10:16;17;64;"GOLDMAN RAISES IRON ORE PRICE FORECAST TO $91/T, FROM $81/T The iron run is over";;;;"1131187057504772097";https://twitter.com/zerohedge/status/1131187057504772097
Reuters;2019-05-22 06:16;8;19;"Iron ore is surging, but not all producers are joining the party: Russell http://www. reuters.com/article/us-col umn-russell-ironore-miners-idUSKCN1SS0EV?utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5ce51336a78c460001092a83&utm_medium=trueAnthem&utm_source=twitter … pic.twitter.com/bMGy7r91D7";;;;"1131126576215711745";https://twitter.com/Reuters/status/1131126576215711745
KunstundSterne;2019-05-22 03:26;20;72;""Erzberg" is a painting by Austrian artist Herbert Boeckl, who was an important representative of Austrian Modernism. The Erzberg is a mountain in the Styrian town of Eisenerz, where at least since the 11th century iron ore is mined. #arthistory #20thcentury #landscapelovers pic.twitter.com/pqmpluMObw";;;#arthistory #20thcentury #landscapelovers;"1131083892310593542";https://twitter.com/KunstundSterne/status/1131083892310593542
sergiosanita;2019-05-21 11:22;4;41;"VALE-ADR (AZUL) x CSN-ADR (LARANJA) x IRON ORE (AMARELO) numa janela de 1 ano. pic.twitter.com/Y06Hy7aV1U";;;;"1130841391628660736";https://twitter.com/sergiosanita/status/1130841391628660736
TaviCosta;2019-05-20 17:28;103;223;"China iron ore imports massively diverging from nominal GDP. One of the many cracks in a debt-loaded economy near implosion. Alligator jaws always snap shut. pic.twitter.com/LIb4xTqZog";;;;"1130570972535255040";https://twitter.com/TaviCosta/status/1130570972535255040
cherellemurpfry;2019-05-19 23:38;21;31;"The iron ore price keeps on giving to the Federal budget. #resources #budget2019 #revenue #ausecon @ANZ_Research pic.twitter.com/ElND5ku6qc";;@ANZ_Research;#resources #budget2019 #revenue #ausecon;"1130301791877378050";https://twitter.com/cherellemurpfry/status/1130301791877378050
IndianExpress;2019-05-19 02:47;53;34;"The five-decade-old mining industry in the coastal state came to a standstill in March last year, after the Supreme Court quashed the second renewal of 88 iron ore mining leases. http:// bit.ly/2WVqd56";;;;"1129986974574567425";https://twitter.com/IndianExpress/status/1129986974574567425
CallamPickering;2019-05-18 21:49;5;32;"After preaching the strength of the Australian economy throughout the campaign, the LNP wake up today with a central bank poised to interest rates twice by the end of the year, plunging house prices and a budget held together by the ever reliable iron ore price #auspol";;;#auspol;"1129911864035405824";https://twitter.com/CallamPickering/status/1129911864035405824
arshadsyed001;2019-05-18 19:09;16;30;"What happened to discovery of iron ore reserves in chiniot? @arshad_geo , If @Razarumi at that time had given advice to NS to focus on policy , performance, governance.... #PTI #pmln pic.twitter.com/h4aif9QUsd";;@arshad_geo @Razarumi;#PTI #pmln;"1129871783782432768";https://twitter.com/arshadsyed001/status/1129871783782432768
Accradotalt;2019-05-18 05:53;35;50;"Images from Basel and Bremen mission archives of German occupied Akpafu, ancient iron tech/mining town in the #Volta region of #Ghana .Photos show smelting furnaces & blacksmiths.Last image is of a leader showing a German officer(standn on stones to look taller) iron ore . 1910 pic.twitter.com/o2DcnHIzuD";;;#Volta #Ghana;"1129671278120591360";https://twitter.com/Accradotalt/status/1129671278120591360
MichiganHist;2019-05-18 02:29;3;25;"Movement of Iron Ore from Upper to Lower Lake Ports On the Great Lakes - 1923 map by US Board of Engineers for Rivers and Harbors (WI Historical Society) http:// content.wisconsinhistory.org/cdm/singleitem /collection/maps/id/13942/rec/369 … pic.twitter.com/QPnNs6bAYn";;;;"1129620026397462528";https://twitter.com/MichiganHist/status/1129620026397462528
ShaneOliverAMP;2019-05-17 21:14;31;157;"Iron ore price back >$US100 , highest since 2014 With $ A falling its a huge windfall for miners & Canberra Budget projections assume its back to $55 over next yr...but each $10 above that brings in ~$3.5bn pa in tax Budget likely already in surplus=>more fiscal stimulus #ausecon";;;#ausecon;"1129540650636943360";https://twitter.com/ShaneOliverAMP/status/1129540650636943360
Scutty;2019-05-17 19:09;10;26;"Iron ore breezes past $100 a tonne for the first time in 5 years. MBIOI-62 +2.5% to $101.70 MBIOI-58 +1.8% to $85.12 MBIOI-65-BZ +1.9% to $115.60 58%, 62% and 65% fines +114%, +58% and +43% respectively from Nov 26, 2018. https://www. businessinsider.com.au/iron-ore-futur es-dalian-record-high-2019-5 … pic.twitter.com/wAbjBLpIhx";;;;"1129509346872709120";https://twitter.com/Scutty/status/1129509346872709120
mining;2019-05-17 18:38;17;43;"Iron ore price tops $100 a tonne for the first time in 5 years: http:// bit.ly/2W4Mbpa via @frikels";;@frikels;;"1129501497698467840";https://twitter.com/mining/status/1129501497698467840
PulseGhana;2019-05-17 15:00;12;78;"Over 1.7 billion tonnes of iron ore discovered in parts of Northern Ghana. #PulseGhana #PulseWochitNews pic.twitter.com/t7iqaXz9JB";;;#PulseGhana #PulseWochitNews;"1129446488088694784";https://twitter.com/PulseGhana/status/1129446488088694784
BBGAfrica;2019-05-17 13:44;69;68;"Guinea has some of the world’s richest iron ore deposits, but it has never exported a ton https:// bloom.bg/2HxqggV";;;;"1129427603738243072";https://twitter.com/BBGAfrica/status/1129427603738243072
business;2019-05-17 09:06;21;35;"Iron ore surges to the highest since 2014 https:// bloom.bg/2Hv5fDx";;;;"1129357397942775808";https://twitter.com/business/status/1129357397942775808
fikgm;2019-05-16 00:41;5;35;"Beutiful orange tail of hydrooxide particles. Are we seeing the formation of a caldera-hosted iron ore ？ Let's wait some geologic time to see. https:// twitter.com/annamaria_84/s tatus/1128655946312507392 …";;;;"1128868013837447168";https://twitter.com/fikgm/status/1128868013837447168
Indiamining;2019-05-15 01:30;75;22;"While uncertainty continues over the fresh extraction of iron ore in the state, the govt. has begun looking at giving #GoaMining activities a nudge start by formulating a dump policy by July to facilitate the export of ore. @ficci_india @NITIAayog @goacm https:// m.timesofindia.com/city/goa/soon- policy-to-allow-ore-dump-export-cm/articleshow/69333179.cms …";;@ficci_india @NITIAayog @goacm;#GoaMining;"1128518041677885440";https://twitter.com/Indiamining/status/1128518041677885440
911CORLEBRA777;2019-05-14 19:02;44;105;"ICYMI ; Iron ore is one of the most commonest minerals in Australia. There are plenty of places China can get it. Woomera is a very sensitive DoD site used by Oz & US. I'm callin bulls*t on this move @thespybrief @LouiseMensch @ericgarland @john_sipher https://www. smh.com.au/national/chine se-miner-wants-access-to-australian-defence-department-site-20190507-p51l0f.html …";;@thespybrief @LouiseMensch @ericgarland @john_sipher;;"1128420441297543168";https://twitter.com/911CORLEBRA777/status/1128420441297543168
KarlKohlhase;2019-05-14 09:23;19;147;"To support my family, I drive a 240-ton haul truck for an iron ore mine in Northern Minnesota, and I’m grateful that President Trump has taken measures to address the problem of foreign steel “dumping” (especially from China) which has hurt our industry for years. #AmericanSteel pic.twitter.com/vGEKUWfwwY";;;#AmericanSteel;"1128274623110483968";https://twitter.com/KarlKohlhase/status/1128274623110483968
Jarrapin;2019-05-14 02:32;129;133;"Melissa Price -Just the background you need for an Environment Minister: a background at executive level in coal and iron ore . See our Revolving Doors via @kangabella and @michaelwestbiz . http:// disq.us/t/397zs9a #AusVotes2019 , #climatechange , #stopadani";;@kangabella @michaelwestbiz;#AusVotes2019 #climatechange #stopadani;"1128171214868901889";https://twitter.com/Jarrapin/status/1128171214868901889
GeologyTime;2019-05-13 16:59;72;281;"Slabs of Marramamba from an iron ore mining district in the Hamersley Range in the Pilbara region of Western Australia. Credit: Australian Outback Mining pic.twitter.com/sKAF3GXRZa";;;;"1128026987686256641";https://twitter.com/GeologyTime/status/1128026987686256641
weezmgk;2019-05-11 23:19;18;648;"Too right. The wilful distortion of language by Liz & her forced birth cronies is gaslighting at its finest. If there's a such thing as an 'unborn baby,' I'd like to present the 'unbuilt car.' Yes, it's an iron ore mine. pic.twitter.com/1RbPmxXv36";;;;"1127397824511918080";https://twitter.com/weezmgk/status/1127397824511918080
Zanaga_Iron_Ore;2019-05-10 06:07;14;33;"Back on the menu: Chinese steel mills regain taste for high-grade iron ore #Zanaga #ZIOC #Ironore #china https:// reut.rs/2WzXRxb";;;#Zanaga #ZIOC #Ironore #china;"1126775640689074177";https://twitter.com/Zanaga_Iron_Ore/status/1126775640689074177
Obs_IL;2019-05-08 14:27;59;84;"Future #US sanctions on #Iran : Metals ? Which metals ? #Iran |ian steel exports represent 6-7% of IR total exports. But if we talk about mineral metals like Zinc, Iron ore , Copper, Gold, Chromium, Barite, then it can be significant. 10bn US$ / year cut in total. pic.twitter.com/98lI71RoUG";;;#US #Iran #Iran;"1126176917592465408";https://twitter.com/Obs_IL/status/1126176917592465408
RVAnalysis;2019-05-08 07:07;18;41;"China Iron Ore imports fell to 18-month Low falling -6.5% MoM and -3.70% (orange) Iron Ore Total Inventory fell -13.50% (white) to 8.4 days (chart 2) Overlay Car sales YoY(Blue) #ThinkTank pic.twitter.com/pcCObh6AKG";;;#ThinkTank;"1126066028310450176";https://twitter.com/RVAnalysis/status/1126066028310450176
Reuters;2019-05-08 03:24;14;29;"China iron ore imports fall to 18-month low in April as Brazil shipments slide http://www. reuters.com/article/us-chi na-economy-trade-ironore-idUSKCN1SE09R?utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5cd27406df4239000111d9b7&utm_medium=trueAnthem&utm_source=twitter … pic.twitter.com/lGJzCOEZDm";;;;"1126009861991534593";https://twitter.com/Reuters/status/1126009861991534593
mattymidland;2019-05-07 13:55;11;109;"Iron ore ... Heavyweight traction required! pic.twitter.com/7u1i8Ld9DT";;;;"1125806329896030210";https://twitter.com/mattymidland/status/1125806329896030210
abcnews;2019-05-07 05:32;7;26;"WA Premier labels Clive Palmer 'greedy hypocrite' as feud over iron ore project escalates https://www. abc.net.au/news/2019-05-0 7/premier-mark-mcgowan-clive-palmer-feud-escalates-sino-iron-ore/11089082 …";;;;"1125679708920659968";https://twitter.com/abcnews/status/1125679708920659968
UnitedAusParty;2019-05-06 01:58;12;12;"The lead Senate candidate for the United Australia Party in Western Australia, Mr James McDonald said that his party’s election funding had nothing to do with China, and had been raised from the sales of Mr Palmer’s iron ore reserves.";;;;"1125263664125054976";https://twitter.com/UnitedAusParty/status/1125263664125054976
miqazi;2019-05-03 13:53;54;106;"Size and location of mineral deposits in Pakistan: Very Large Cement raw material: Limestone Gypsum Clay/Shale Large deposits: Coal Copper Iron Ore Silica Sand Rock Salt Medium deposits: Zinc Lead Lithium Oil Natural Gas Small deposits: Uranium Gold Palladium Gemstones pic.twitter.com/rZ7AXMxwwl";;;;"1124356394789089280";https://twitter.com/miqazi/status/1124356394789089280
picardonhealth;2019-05-02 13:07;17;144;"Sitting on a @VIA_Rail train. We've pulled over so an interminably long freight train can go by. So, of course, we'll be late arriving. Canada has to be the only country in the world where iron ore and cows get priority over people. @VIARailPrez @MarcGarneau";;@VIA_Rail @VIARailPrez @MarcGarneau;;"1123982339372134406";https://twitter.com/picardonhealth/status/1123982339372134406
GuyWarrington;2019-05-02 06:46;10;99;"Good to see iron ore mining resuming at @mining_sl owned by UK company Gerald Metals. They have made significant new investments and are now producing an improved product called #MarampaBllue . @UKinSierraLeone @NabeelaTunis pic.twitter.com/dn4iUBRDQh";;@mining_sl @UKinSierraLeone @NabeelaTunis;#MarampaBllue;"1123886495037906944";https://twitter.com/GuyWarrington/status/1123886495037906944
JavedAliJamada1;2019-05-02 05:19;65;10;"There's bleakness in the warm afternoon air in South Goa's Costi village, because there's a big question mark on the future of mining operations in the area, which was heavily dependent on the iron ore mine. Restart #GoaMining immediately @PMOIndia @DrPramodPSawant @nitin_gadkari";;@PMOIndia @DrPramodPSawant @nitin_gadkari;#GoaMining;"1123864460890923008";https://twitter.com/JavedAliJamada1/status/1123864460890923008
Indiamining;2019-05-01 03:06;45;11;"Ficci @ficci_india advocated a uniform tax structure for the #mining sector with the ETR not exceeding 40 %. It also pleaded to the government to prune royalty rates on iron ore at par with other countries. @mygovindia @NITIAayog @narendramodi @MinesMinIndia @nstomar";;@ficci_india @mygovindia @NITIAayog @narendramodi @MinesMinIndia @nstomar;#mining;"1123468741419970561";https://twitter.com/Indiamining/status/1123468741419970561
anargyron;2019-04-30 01:24;16;53;"The meditation room at the UN is just a block of iron ore and a sub-mediocre painting—supposedly something all people can worship together lol pic.twitter.com/E2svN7AgMr";;;;"1123080732170055680";https://twitter.com/anargyron/status/1123080732170055680
LukeGromen;2019-04-29 18:14;17;75;"China buys lots of Vancouver RE, prices rise. Ditto avocadoes, lobster, iron ore , copper, oil, etc. China buys lots of gold, & the price falls. This actually makes sense bc "China buying lots of gold" effectively amounts to a slow-mo bank run on the bullion banking system. https:// twitter.com/JanGold_/statu s/1122971091687936001 …";;;;"1122972322074439682";https://twitter.com/LukeGromen/status/1122972322074439682
DawsonSField;2019-04-29 12:12;64;104;"Seems Zhevago was a major rival of Hillary's favorite oligarch Victor Pinchuk in the banking industry & is still the iron ore rival to Rinat Akhmetov. Both of whom feature strongly in the Democrats connections to Ukraine. Might not take much to flip him! pic.twitter.com/sJeMIOhSG3";;;;"1122881339034935296";https://twitter.com/DawsonSField/status/1122881339034935296
DawsonSField;2019-04-29 11:56;44;77;"Apparently his bank went bankrupt in 2015, leading the govt. to try to seize $174M of his iron ore company bank accounts. But the World Bank rode to the rescue loaning Ukraine $500 Million to bail out the banks! http:// johnhelmer.net/how-imf-and-wo rld-bank-repair-the-ukrainian-banking-system-konstantin-zhevago-liquidated-igor-kolomoisky-gennady-bogolyubov-victor-pinchuk-vasily-khmelnitsky-enriched/ …";;;;"1122877259872915457";https://twitter.com/DawsonSField/status/1122877259872915457
AngloAmericanZA;2019-04-29 11:47;6;48;"Yesterday was World Day for Safety & Health at Work. At Kumba Iron Ore , our health & safety programmes – including Africa’s 1st dedicated fatigue centre – help make sure all employees get home safely to their loved ones every day. All part of our quest for #ZeroHarm . #SafeDay pic.twitter.com/wylLl5xTls";;;#ZeroHarm #SafeDay;"1122875042675724289";https://twitter.com/AngloAmericanZA/status/1122875042675724289
